"","x","y","areaId","pr"
"1633",438955.642073516,370290.937962285,"2895",0.05825
"1634",439954.709023549,370290.382628867,"2896",0.02125
"1635",440953.77448192,370289.836437272,"2897",0.0035
"1636",441952.838448567,370289.29942057,"2898",0.001
"1637",442951.901015331,370288.771570551,"2899",0.0015
"1638",443950.96215697,370288.252895557,"2900",0.039
"1639",444950.021915359,370287.743370546,"2901",0.01375
"1640",445949.080306998,370287.242995553,"2902",0.00325
"1641",446948.137398754,370286.751787242,"2903",0
"1642",447947.193165401,370286.26977054,"2904",0.00075
"1643",448946.247665414,370285.796920539,"2905",0.0105
"1644",449945.300890421,370285.333212244,"2906",0.0015
"1645",450944.3529072,370284.878678811,"2907",0.00375
"1646",451943.403698824,370284.433287234,"2908",0.011
"1647",452942.453273845,370283.997095523,"2909",0.021
"1648",453941.501732234,370283.570070514,"2910",0.02525
"1649",454940.549082248,370283.152170513,"2911",0.01775
"1650",455939.59526563,370282.743437212,"2912",0.0075
"1651",456938.640357283,370282.343928802,"2913",0.0085
"1652",457937.684415658,370281.95353721,"2914",0.009
"1653",458936.727432303,370281.572320506,"2915",0.00875
"1654",459935.769449067,370281.200270492,"2916",0.00925
"1655",460934.810440706,370280.837395497,"2917",0.00625
"1656",461933.850515714,370280.483637204,"2918",0.007
"1657",462932.889657484,370280.139045483,"2919",0.0205
"1658",463931.927840748,370279.803645492,"2920",0.00825
"1659",464930.965165887,370279.477420475,"2921",0.00475
"1660",465930.001590776,370279.160345489,"2922",0.0205
"1661",466929.037265914,370278.852420473,"2923",0.041
"1662",467928.072057554,370278.553695476,"2924",0.04875
"1663",468927.106065943,370278.26412047,"2925",0.07925
"1664",469926.139332577,370277.983687181,"2926",0.10825
"1665",470925.171832591,370277.712437181,"2927",0.0685
"1666",471924.203599364,370277.450353755,"2928",0.0655
"1667",472923.234690994,370277.197412174,"2929",0.1095
"1668",473922.265149391,370276.953653753,"2930",0.15375
"1669",474921.294949397,370276.719037168,"2931",0.20725
"1670",435957.84849011,369298.5535956,"2951",NA
"1671",436956.929098499,369297.972320588,"2952",0.15625
"1672",437956.008148513,369297.400170586,"2953",0.08625
"1673",438955.085698527,369296.837170584,"2954",0.0415
"1674",439954.161748541,369296.283320582,"2955",0.0255
"1675",440953.236273563,369295.738628872,"2956",0.01325
"1676",441952.309381934,369295.203037276,"2957",0.0065
"1677",442951.381056957,369294.676595566,"2958",0.03325
"1678",443950.451315346,369294.159270555,"2959",0.0055
"1679",444949.520156985,369293.651095562,"2960",0.00175
"1680",445948.587665374,369293.152070552,"2961",0.001
"1681",446947.653832021,369292.66220385,"2962",0.00125
"1682",447946.718723777,369292.18144554,"2963",0.00575
"1683",448945.782323791,369291.709845538,"2964",0.00175
"1684",449944.844665429,369291.247420544,"2965",0.001
"1685",450943.905773818,369290.794095534,"2966",0.00375
"1686",451942.965673832,369290.349895532,"2967",0.01175
"1687",452942.024382221,369289.914870523,"2968",0.02025
"1688",453941.081932235,369289.488970522,"2969",0.0205
"1689",454940.138373874,369289.072195526,"2970",0.01425
"1690",455939.193682263,369288.664570518,"2971",0.00325
"1691",456938.247890652,369288.26609551,"2972",0.00375
"1692",457937.301040666,369287.876745508,"2973",0.00525
"1693",458936.353190679,369287.496545507,"2974",0.00325
"1694",459935.404290693,369287.125495505,"2975",0.004
"1695",460934.454399082,369286.763570498,"2976",0.007
"1696",461933.503565727,369286.410803795,"2977",0.01825
"1697",462932.551790735,369286.067145501,"2978",0.0365
"1698",463931.599132494,369285.732637196,"2979",0.00775
"1699",464930.645549137,369285.407270492,"2980",0.00425
"1700",465929.691107526,369285.091045485,"2981",0.0225
"1701",466928.73582417,369284.783978781,"2982",0.0625
"1702",467927.779740924,369284.486012187,"2983",0.0665
"1703",468926.822857568,369284.197195482,"2984",0.06275
"1704",469925.865240962,369283.917528768,"2985",0.06425
"1705",470924.906865971,369283.647020475,"2986",0.04925
"1706",471923.947740981,369283.385612182,"2987",0.0635
"1707",472922.987949378,369283.13335376,"2988",0.095
"1708",473922.027466013,369282.890220471,"2989",0.22225
"1709",474921.066349405,369282.656253759,"2990",NA
"1710",435957.266348486,368304.448370598,"3010",NA
"1711",436956.35603175,368303.868670614,"3011",NA
"1712",437955.444198514,368303.298070593,"3012",0.098
"1713",438954.530798546,368302.736587174,"3013",0.04425
"1714",439953.615906917,368302.184195579,"3014",0.02825
"1715",440952.699531922,368301.640937285,"3015",0.0265
"1716",441951.781706962,368301.106812158,"3016",0.03075
"1717",442950.862448583,368300.581770581,"3017",0.008
"1718",443949.941806972,368300.065845571,"3018",0.00175
"1719",444949.019765361,368299.55902056,"3019",0.0035
"1720",445948.096332008,368299.061353858,"3020",0.00275
"1721",446947.171598756,368298.572787256,"3021",0.00125
"1722",447946.245532035,368298.093353854,"3022",0.001
"1723",448945.318223792,368297.622995544,"3023",0.00125
"1724",449944.389657188,368297.161778827,"3024",0.001
"1725",450943.459840436,368296.709662256,"3025",0.005
"1726",451942.528848841,368296.266703831,"3026",0.011
"1727",452941.596632222,368295.83282053,"3027",0.01275
"1728",453940.663248867,368295.408053827,"3028",0.013
"1729",454939.728790625,368294.99239552,"3029",0.007
"1730",455938.793182264,368294.585870524,"3030",0.002
"1731",456937.856482278,368294.188470523,"3031",0
"1732",457936.918707297,368293.800178813,"3032",0.001
"1733",458935.979924061,368293.420978799,"3033",0.00275
"1734",459935.040115688,368293.05088722,"3034",0.0045
"1735",460934.099315714,368292.689953802,"3035",0.01275
"1736",461933.157549097,368292.338120503,"3036",0.02325
"1737",462932.214849111,368291.995420502,"3037",0.02825
"1738",463931.27127413,368291.661828792,"3038",0.00525
"1739",464930.326799138,368291.337320499,"3039",0.00625
"1740",465929.381440907,368291.021928779,"3040",0.01875
"1741",466928.435232536,368290.7156372,"3041",0.043
"1742",467927.48823256,368290.418503782,"3042",0.04875
"1743",468926.540432573,368290.13045378,"3043",0.043
"1744",469925.591857582,368289.851545487,"3044",0.03375
"1745",470924.642565971,368289.581770482,"3045",0.033
"1746",471923.69254099,368289.321078772,"3046",0.06
"1747",472922.741815999,368289.069470479,"3047",0.09725
"1748",473921.790424388,368288.826995474,"3048",0.19575
"1749",435956.685765122,367310.343353906,"3069",NA
"1750",436955.784523511,367309.765228894,"3070",NA
"1751",437954.881748515,367309.196170599,"3071",0.15225
"1752",438953.977398529,367308.636170597,"3072",0.04425
"1753",439953.071523552,367308.085278887,"3073",0.0315
"1754",440952.164231941,367307.543453875,"3074",0.03
"1755",441951.25544857,367307.01072059,"3075",0.02375
"1756",442950.345265335,367306.48712057,"3076",0.00375
"1757",443949.433681981,367305.972603868,"3077",0.002
"1758",444948.520681995,367305.467153867,"3078",0.001
"1759",445947.606315376,367304.970820565,"3079",0.001
"1760",446946.690640398,367304.483578854,"3080",0.001
"1761",447945.773673778,367304.005395552,"3081",0.001
"1762",448944.855390425,367303.53632885,"3082",0.0015
"1763",449943.935865431,367303.076320557,"3083",0.00175
"1764",450943.015148828,367302.625453839,"3084",0.009
"1765",451942.093207216,367302.18367883,"3085",0.014
"1766",452941.170023847,367301.750945543,"3086",0.0115
"1767",453940.245707244,367301.327328827,"3087",0.0115
"1768",454939.320273875,367300.91279554,"3088",0.009
"1769",455938.393765646,367300.507353816,"3089",0.00625
"1770",456937.466107284,367300.111028821,"3090",0.0015
"1771",457936.537390667,367299.723795522,"3091",0.001
"1772",458935.607640681,367299.34559552,"3092",0.002
"1773",459934.676915701,367298.97650381,"3093",0.0055
"1774",460933.745199083,367298.616520511,"3094",0.0075
"1775",461932.812465728,367298.265653807,"3095",0.013
"1776",462931.878849111,367297.923870509,"3096",0.00875
"1777",463930.944332506,367297.591153793,"3097",0.00625
"1778",464930.008874144,367297.267528797,"3098",0.00325
"1779",465929.072549152,367296.952970505,"3099",0.0295
"1780",466928.135432546,367296.64750379,"3100",0.04
"1781",467927.197507555,367296.351145496,"3101",0.03325
"1782",468926.258732574,367296.063903787,"3102",0.02875
"1783",469925.319224333,367295.785745485,"3103",0.02775
"1784",470924.378990976,367295.51667878,"3104",0.03075
"1785",471923.438015986,367295.256670488,"3105",0.058
"1786",472922.496341004,367295.005778778,"3106",0.1425
"1787",473921.554016014,367294.763970486,"3107",0.20875
"1788",436955.214523512,366315.6619289,"3129",NA
"1789",437954.32076515,366315.094403907,"3130",0.18075
"1790",438953.425473539,366314.535928895,"3131",0.07225
"1791",439952.528656919,366313.986495592,"3132",0.056
"1792",440951.630365191,366313.4461539,"3133",0.064
"1793",441950.730640331,366312.91487887,"3134",0.0285
"1794",442949.829473594,366312.392678886,"3135",0.01325
"1795",443948.926940358,366311.879528867,"3136",0.005
"1796",444948.022956988,366311.375445582,"3137",0.0035
"1797",445947.117640385,366310.880478863,"3138",0.00275
"1798",446946.210990398,366310.394528861,"3139",0.00225
"1799",447945.303040412,366309.917628859,"3140",0.00275
"1800",448944.393823793,366309.449795558,"3141",0.00475
"1801",449943.48334044,366308.991078855,"3142",0.00525
"1802",450942.571657204,366308.541428838,"3143",0.02
"1803",451941.658698842,366308.100803843,"3144",0.02
"1804",452940.744548856,366307.669253841,"3145",0.01725
"1805",453939.829282237,366307.246770542,"3146",0.0205
"1806",454938.912882265,366306.833387123,"3147",0.02225
"1807",455937.995382265,366306.429020538,"3148",0.028
"1808",456937.076790654,366306.03374553,"3149",0.01375
"1809",457936.157115674,366305.64755382,"3150",0.00325
"1810",458935.236407312,366305.270378825,"3151",0.0025
"1811",459934.314715701,366304.902303817,"3152",0.00275
"1812",460933.392015715,366304.543303815,"3153",0.0045
"1813",461932.468357473,366304.193345511,"3154",0.006
"1814",462931.543749123,366303.852487098,"3155",0.0065
"1815",463930.618215756,366303.52065381,"3156",0.00825
"1816",464929.691807514,366303.197895507,"3157",0.0055
"1817",465928.764524158,366302.884228803,"3158",0.03275
"1818",466927.836432547,366302.579603796,"3159",0.06025
"1819",467926.907540936,366302.28402879,"3160",0.051
"1820",468925.97780757,366301.997545502,"3161",0.03975
"1821",469925.047332588,366301.720153793,"3162",0.0365
"1822",470924.116140977,366301.451778787,"3163",0.0475
"1823",471923.184190991,366301.192478786,"3164",0.073
"1824",472922.25154938,366300.942253781,"3165",0.17225
"1825",473921.318249393,366300.70110378,"3166",NA
"1826",436954.646065138,365321.558803916,"3188",NA
"1827",437953.761323527,365320.992828904,"3189",NA
"1828",438952.875048531,365320.43587061,"3190",0.12675
"1829",439951.987248563,365319.887937191,"3191",0.10325
"1830",440951.097981943,365319.349053888,"3192",0.09425
"1831",441950.207248572,365318.819220603,"3193",0.057
"1832",442949.315115354,365318.298437167,"3194",0.02275
"1833",443948.421531983,365317.786653882,"3195",0.01475
"1834",444947.526590373,365317.283928872,"3196",0.01
"1835",445946.630290386,365316.79027887,"3197",0.0085
"1836",446945.732632025,365316.305653876,"3198",0.00825
"1837",447944.833698788,365315.830053857,"3199",0.01
"1838",448943.933490427,365315.363478863,"3200",0.01275
"1839",449943.032048816,365314.906003854,"3201",0.0205
"1840",450942.129323836,365314.457562144,"3202",0.03675
"1841",451941.225373836,365314.018095558,"3203",0.04275
"1842",452940.320257232,365313.587728841,"3204",0.04075
"1843",453939.41399887,365313.166403847,"3205",0.03725
"1844",454938.506607259,365312.754128838,"3206",0.04525
"1845",455937.598107272,365312.350878837,"3207",0.05625
"1846",456936.688540668,365311.95666212,"3208",0.039
"1847",457935.7778573,365311.571478833,"3209",0.021
"1848",458934.866165688,365311.195353825,"3210",0.013
"1849",459933.953474077,365310.828278817,"3211",0.0145
"1850",460933.039765715,365310.470253822,"3212",0.013
"1851",461932.125115729,365310.121253821,"3213",0.013
"1852",462931.209524118,365309.781278814,"3214",0.01125
"1853",463930.293007502,365309.450345515,"3215",0.013
"1854",464929.375599151,365309.128487103,"3216",0.00725
"1855",465928.457357529,365308.815645513,"3217",0.03575
"1856",466927.538257553,365308.511862095,"3218",0.05325
"1857",467926.618324186,365308.217078807,"3219",0.057
"1858",468925.69764095,365307.931378796,"3220",0.066
"1859",469924.776190964,365307.654728795,"3221",0.06625
"1860",470923.853990978,365307.387078793,"3222",0.08
"1861",471922.931040991,365307.128478793,"3223",0.12525
"1862",472922.007391005,365306.878928792,"3224",NA
"1863",436954.079173514,364327.455878913,"3247",NA
"1864",437953.203398537,364326.891437202,"3248",NA
"1865",438952.326123541,364326.335978908,"3249",0.20725
"1866",439951.447323555,364325.789528906,"3250",0.19025
"1867",440950.567031944,364325.252103894,"3251",0.14175
"1868",441949.685306966,364324.723712184,"3252",0.085
"1869",442948.802123596,364324.2043289,"3253",0.04475
"1870",443947.917531984,364323.693953889,"3254",0.02525
"1871",444947.031565382,364323.192587169,"3255",0.028
"1872",445946.144232012,364322.700253884,"3256",0.0245
"1873",446945.255598776,364322.216953866,"3257",0.029
"1874",447944.365632039,364321.742653879,"3258",0.02675
"1875",448943.474423811,364321.277362154,"3259",0.0295
"1876",449942.581948817,364320.821103861,"3260",0.04075
"1877",450941.68819883,364320.373853859,"3261",0.05925
"1878",451940.793248844,364319.935603857,"3262",0.057
"1879",452939.897123864,364319.506412147,"3263",0.0655
"1880",453938.999857246,364319.086228847,"3264",0.06275
"1881",454938.101465635,364318.675053838,"3265",0.07575
"1882",455937.20193228,364318.272887135,"3266",0.09175
"1883",456936.301307286,364317.879728842,"3267",0.07225
"1884",457935.399615676,364317.495603834,"3268",0.05575
"1885",458934.496915689,364317.120503832,"3269",0.059
"1886",459933.593190709,364316.754412121,"3270",0.03325
"1887",460932.688465716,364316.397353828,"3271",0.029
"1888",461931.782824105,364316.049328821,"3272",0.03525
"1889",462930.876224119,364315.71027882,"3273",0.02675
"1890",463929.968699138,364315.38023711,"3274",0.01925
"1891",464929.060274146,364315.059228818,"3275",0.01325
"1892",465928.15100754,364314.747262103,"3276",0.03375
"1893",466927.240907543,364314.444245518,"3277",0.042
"1894",467926.329957567,364314.1503121,"3278",0.04975
"1895",468925.418240951,364313.865378803,"3279",0.07925
"1896",469924.505757593,364313.589462098,"3280",0.09225
"1897",470923.592540978,364313.322528801,"3281",0.13875
"1898",471922.678590992,364313.064628799,"3282",0.1325
"1899",437952.647015154,363332.790203926,"3307",NA
"1900",438951.778706928,363332.236262197,"3308",0.1615
"1901",439950.908848565,363331.691287204,"3309",0.25625
"1902",440950.03752357,363331.15532891,"3310",0.21925
"1903",441949.164756967,363330.628362191,"3311",0.08625
"1904",442948.290540347,363330.110378889,"3312",0.08475
"1905",443947.414906994,363329.601412186,"3313",0.078
"1906",444946.537881999,363329.101403893,"3314",0.06775
"1907",445945.659540388,363328.610428882,"3315",0.0405
"1908",446944.77986541,363328.128437172,"3316",0.0375
"1909",447943.898865423,363327.65543717,"3317",0.04675
"1910",448943.016590429,363327.191428877,"3318",0.06125
"1911",449942.133073825,363326.736412159,"3319",0.0635
"1912",450941.248298831,363326.290353865,"3320",0.082
"1913",451940.362323852,363325.853312155,"3321",0.05675
"1914",452939.475157233,363325.425278855,"3322",0.09575
"1915",453938.586832254,363325.006237145,"3323",0.07975
"1916",454937.697373891,363324.59616215,"3324",0.1035
"1917",455936.806807274,363324.19507885,"3325",0.122
"1918",456935.915165663,363323.803003842,"3326",0.12725
"1919",457935.022440683,363323.419912132,"3327",0.0715
"1920",458934.128682321,363323.045837136,"3328",0.0355
"1921",459933.233924079,363322.680728831,"3329",0.0395
"1922",460932.338174093,363322.32462883,"3330",0.0345
"1923",461931.441465742,363321.977570417,"3331",0.04425
"1924",462930.543824119,363321.639428827,"3332",0.025
"1925",463929.645274133,363321.310278826,"3333",0.038
"1926",464928.745807527,363320.99016211,"3334",0.01375
"1927",465927.84547416,363320.679028823,"3335",0.02425
"1928",466926.944357554,363320.376862108,"3336",0.0465
"1929",467926.042382563,363320.083703815,"3337",0.05625
"1930",468925.13960758,363319.799562106,"3338",0.08225
"1931",469924.236090965,363319.524378809,"3339",0.14225
"1932",470923.331815983,363319.258187099,"3340",NA
"1933",437952.09214854,362338.689187215,"3366",NA
"1934",438951.232740177,362338.136762222,"3367",NA
"1935",439950.371831933,362337.59325391,"3368",0.26925
"1936",440949.509456955,362337.058762199,"3369",0.2615
"1937",441948.645623584,362336.533228914,"3370",0.20575
"1938",442947.78033199,362336.016670486,"3371",0.145
"1939",443946.913631986,362335.509053902,"3372",0.07825
"1940",444946.045565384,362335.010437182,"3373",0.06
"1941",445945.176165397,362334.520787181,"3374",0.05775
"1942",446944.30541541,362334.040087179,"3375",0.05725
"1943",447943.433348792,362333.568353877,"3376",0.07175
"1944",448942.560015437,362333.105637174,"3377",0.07275
"1945",449941.685423826,362332.651862165,"3378",0.0665
"1946",450940.809565464,362332.207037171,"3379",0.0745
"1947",451939.932557221,362331.771178863,"3380",0.086
"1948",452939.054323866,362331.344312159,"3381",0.07875
"1949",453938.174932255,362330.926387151,"3382",0.093
"1950",454937.294407261,362330.517428858,"3383",0.11975
"1951",455936.412782281,362330.117487148,"3384",0.1525
"1952",456935.530082295,362329.726487146,"3385",0.16675
"1953",457934.646290684,362329.344412138,"3386",0.0765
"1954",458933.761465691,362328.971353845,"3387",0.0235
"1955",459932.87564071,362328.607262135,"3388",0.02975
"1956",460931.988815729,362328.252120425,"3389",0.04275
"1957",461931.101032482,362327.90595383,"3390",0.05325
"1958",462930.21229075,362327.568762131,"3391",0.04175
"1959",463929.322699139,362327.240537124,"3392",0.03875
"1960",464928.432182523,362326.921253826,"3393",0.02425
"1961",465927.540807541,362326.610962116,"3394",0.032
"1962",466926.648599179,362326.309637119,"3395",0.05575
"1963",467925.755565943,362326.017287108,"3396",0.078
"1964",468924.861732577,362325.733903821,"3397",0.13225
"1965",469923.967140974,362325.459495398,"3398",NA
"1966",438950.688306929,361344.03741221,"3426",NA
"1967",439949.836290192,361343.495412226,"3427",NA
"1968",440948.982831965,361342.962370497,"3428",0.2975
"1969",441948.127906969,361342.438262203,"3429",0.26575
"1970",442947.271531974,361341.923103909,"3430",0.193
"1971",443946.413756996,361341.416912199,"3431",0.14725
"1972",444945.554607009,361340.919662197,"3432",0.12625
"1973",445944.694090406,361340.431345478,"3433",0.08675
"1974",446943.832240404,361339.951928894,"3434",0.0735
"1975",447942.969090432,361339.481495474,"3435",0.08325
"1976",448942.104673814,361339.020012173,"3436",0.076
"1977",449941.23899882,361338.56745388,"3437",0.09175
"1978",450940.37207384,361338.12386217,"3438",0.0925
"1979",451939.50394886,361337.689220459,"3439",0.08875
"1980",452938.634623867,361337.263512166,"3440",0.09425
"1981",453937.764132256,361336.846737157,"3441",0.11025
"1982",454936.892532269,361336.438887156,"3442",0.12675
"1983",455936.019832282,361336.040037154,"3443",0.14275
"1984",456935.146040671,361335.650112145,"3444",0.1335
"1985",457934.271132309,361335.26908715,"3445",0.10275
"1986",458933.395249073,361334.897037137,"3446",0.02675
"1987",459932.518332335,361334.533937148,"3447",0.0225
"1988",460931.640424094,361334.179778843,"3448",0.03075
"1989",461930.761540737,361333.834562139,"3449",0.042
"1990",462929.881732508,361333.498270418,"3450",0.06375
"1991",463929.00099914,361333.170937131,"3451",0.06125
"1992",464928.119399153,361332.852537129,"3452",0.02875
"1993",465927.236949166,361332.543087128,"3453",0.03675
"1994",466926.353665931,361332.242587116,"3454",0.0575
"1995",467925.469507569,361331.95101212,"3455",0.1115
"1996",468924.584607582,361331.668412119,"3456",NA
"1997",440948.457648581,360348.866137221,"3487",NA
"1998",441947.61160697,360348.34346221,"3488",NA
"1999",442946.764131992,360347.829720498,"3489",NA
"2000",443945.915256997,360347.324912205,"3490",0.333
"2001",444945.065015386,360346.829037195,"3491",0.27675
"2002",445944.213365399,360346.342037193,"3492",0.20375
"2003",446943.360382044,360345.86397049,"3493",0.12975
"2004",447942.506148793,360345.39480389,"3494",0.089
"2005",448941.650590447,360344.934595479,"3495",0.07675
"2006",449940.79379046,360344.483295477,"3496",0.09325
"2007",450939.935782217,360344.040887169,"3497",0.12725
"2008",451939.076523854,360343.607412175,"3498",0.12
"2009",452938.216082243,360343.182887165,"3499",0.1315
"2010",453937.35447388,360342.76726217,"3500",0.1305
"2011",454936.491757276,360342.360545453,"3501",0.1345
"2012",455935.627940659,360341.962762154,"3502",0.13525
"2013",456934.763032296,360341.573887158,"3503",0.15875
"2014",457933.897032309,360341.193937157,"3504",0.1565
"2015",458933.030015705,360340.82292044,"3505",0.06925
"2016",459932.161999087,360340.460787142,"3506",0.03675
"2017",460931.292965731,360340.107620438,"3507",0.03
"2018",461930.422999114,360339.763337139,"3508",0.03725
"2019",462929.552065746,360339.427953853,"3509",0.053
"2020",463928.680232521,360339.101520422,"3510",0.08475
"2021",464927.807499154,360338.783987136,"3511",0.059
"2022",465926.933932548,360338.47542042,"3512",0.06425
"2023",466926.05949918,360338.175737133,"3513",0.11125
"2024",467925.184257569,360337.884962127,"3514",NA
"2025",443945.418090382,359353.233095495,"3549",NA
"2026",445943.733957024,359352.252912208,"3551",NA
"2027",446942.889848797,359351.776170481,"3552",NA
"2028",447942.044440434,359351.308295487,"3553",NA
"2029",448941.197773816,359350.849312186,"3554",0.196
"2030",449940.349823829,359350.399262185,"3555",0.16075
"2031",450939.500640474,359349.958095482,"3556",0.1955
"2032",451938.650273855,359349.525812181,"3557",0.174
"2033",452937.798707251,359349.102445463,"3558",0.1455
"2034",453936.945973882,359348.687962177,"3559",0.17975
"2035",454936.09213227,359348.282387169,"3560",0.1665
"2036",455935.23715729,359347.885695458,"3561",0.14275
"2037",456934.381115679,359347.49787045,"3562",0.166
"2038",457933.523990686,359347.118962158,"3563",0.187
"2039",458932.665815705,359346.748970447,"3564",0.14225
"2040",459931.806640712,359346.387812155,"3565",0.07575
"2041",460930.946474107,359346.035595439,"3566",0.04025
"2042",461930.085340739,359345.692262152,"3567",0.06075
"2043",462929.223324133,359345.357845436,"3568",0.06625
"2044",463928.360349141,359345.032287143,"3569",0.074
"2045",464927.496474159,359344.715645433,"3570",0.06775
"2046",465926.631757543,359344.407912136,"3571",0.075
"2047",466925.766182561,359344.109070426,"3572",0.18275
"2048",467924.89980757,359343.819112133,"3573",NA
"2049",448940.746165441,358356.7642372,"3613",NA
"2050",449939.907098837,358356.315420482,"3614",NA
"2051",450939.06674885,358355.87547048,"3615",0.27575
"2052",451938.225207239,358355.444395471,"3616",NA
"2053",452937.382473869,358355.022162186,"3617",NA
"2054",453936.538582272,358354.608853759,"3618",NA
"2055",454935.693582271,358354.204387175,"3619",NA
"2056",455934.847457291,358353.808795465,"3620",0.21325
"2057",456934.000207304,358353.422045463,"3621",0.18025
"2058",457933.151915693,358353.044170456,"3622",0.1885
"2059",458932.3025907,358352.675162163,"3623",0.164
"2060",459931.452265719,358352.315020453,"3624",0.10575
"2061",460930.600940726,358351.96376216,"3625",0.0815
"2062",461929.748674121,358351.621395443,"3626",0.064
"2063",462928.895474134,358351.287895442,"3627",0.08275
"2064",463928.041324147,358350.963245441,"3628",0.09325
"2065",464927.186307531,358350.647462143,"3629",0.06475
"2066",465926.330424173,358350.340595438,"3630",0.0895
"2067",466925.473682562,358350.042570432,"3631",NA
"2068",455934.458807292,357359.732045471,"3679",NA
"2069",456933.620365681,357359.346370463,"3680",NA
"2070",457932.780857318,357358.969545467,"3681",NA
"2071",458931.940365707,357358.60157046,"3682",NA
"2072",459931.09886572,357358.242420459,"3683",NA
"2073",460930.256374109,357357.892145451,"3684",NA
"2074",461929.412915746,357357.550720455,"3685",NA
"2075",462928.568532511,357357.218120443,"3686",NA
"2076",463927.723165772,357356.894370453,"3687",0.1395
"2077",464926.876982536,357356.579470441,"3688",0.12575
"2078",465926.029932549,357356.273420439,"3689",NA
"2079",466925.181982562,357355.976220438,"3690",NA
"2080",459930.746474097,356364.169995459,"3742",NA
"2081",460929.912740739,356363.820678754,"3743",NA
"2082",461929.078074122,356363.480195456,"3744",NA
"2083",462928.242465759,356363.14852046,"3745",NA
"2084",463927.405932524,356362.825670448,"3746",0.198
"2085",464926.568499166,356362.511653743,"3747",0.14225
"2086",465925.73023255,356362.206420446,"3748",NA
"2087",461928.744149128,355369.409853754,"3803",NA
"2088",462927.917324136,355369.079095461,"3804",NA
"2089",463927.089549154,355368.75715375,"3805",NA
"2090",464926.260874162,355368.443995458,"3806",NA
"2091",463926.774049155,354374.688803757,"3864",NA
